labels,filtered_text,original_text,is_appropriate,over_500_followers,tweet_id
,HempWorx Success,HempWorx Success https://t.co/wE0uubTZjY #cbd #business #cbdoil #cannabis #directlyhemp #cannabiscommunity #hemp #entrepreneur #health #cbdlife #wellness #success #motivation #successquotes #motivationalquotes #inspiration #motivational #money #successtips #lifequotes #hempworx https://t.co/EllTkupix1,False,True,1156295529455689728
,"""Leadership consists not in degrees of technique but in traits of character it requires moral rather than athletic or intellectual effort, and it imposes on both leader and follower alike the burdens of self-restraint."".. Lewis H. Lapham","""Leadership consists not in degrees of technique but in traits of character it requires moral rather than athletic or intellectual effort, and it imposes on both leader and follower alike the burdens of self-restraint.""..

 Lewis H. Lapham #motivation #inspiration #success",True,False,1157769157284249600
,"FORGIVENESS does not change the PAST, but changes the future. ~ @LollyDaskal.","FORGIVENESS does not change the PAST 
but changes the future.
~ @LollyDaskal https://t.co/pVKqaI7YVf #TheLeadershipGap #Book #Leadership #Management #Motivation #Inspiration #Quote https://t.co/ZBj8YJNGTF",False,True,1157765660237271040
,"How we use the cables up close with my prosthetic gopro ~~~ Slow, heavy, controlled and squeeze Gym @nolimitTF.","How we use the cables up close with my prosthetic gopro 🎥💪🏽🤗🙏🏽
~~~
Slow, heavy, controlled and squeeze 🔑
Gym @nolimitTF 🏋🏽‍♀️
#chestworkout #cableworkout #inspiration #motivation #video #strength #fitness #lift… https://t.co/oMpABriqXL",False,False,1157768877314596864
,"Focus on the solution, not the problem.","Focus on the solution, not the problem.
.
#inspiration #motivation https://t.co/61I85KCgVx",True,True,1157766918784409600
,No regrets.,"No regrets 💪
#business #businesscoaching #sales  #entrepreneur #southwales #inspiration #motivation #quoteoftheday #hustle #followus https://t.co/G9brukQqas",False,True,1157761899875971072
,Reposting @rhapsodystrategies: Great advice...,"Reposting @rhapsodystrategies:
Great advice... .
.
.

https://t.co/SAJ2PgvQUb .
.
.

#meant4more #sophisticatedleaders #nextlevel #leadership #leader #business #success #coaching #leadershipcoaching #businesscoaching #inspiration #inspirational #motivation https://t.co/IeIA2lXVky",False,True,1157766106469326851
,"7 tips all entrepreneurs need before launching a start-up, tech trending Business Husseiny entrepreneur Garyvee marketing job quote win Motivation seo inspiration news success socialmedia startup blockchain leadership. @marshawright.","7 tips all entrepreneurs need before launching a start-up
https://t.co/PYqt3h7lzf

#tech #trending #Business #Husseiny #entrepreneur #Garyvee #marketing #job #quote #win #Motivation #seo #inspiration #news #success #socialmedia #startup #blockchain #leadership
@marshawright",False,False,1157768087019708417
,Probably the most uplifting initiative I've seen in some some time.,Probably the most uplifting initiative I’ve seen in some some time  #inspiration #uplifting #motivation #climatechange https://t.co/hpeBToZPAJ,False,True,1157767801437769729
,Just Pinned to web: @vapvarun : Have a healthy !,Just Pinned to web: @vapvarun :  Have a healthy !  https://t.co/fOpsc0CASv #motivationalquotes #motivation #inspiration #quoteoftheday  #lifequotes #quotestoliveby  #success #life #writersofinstagram #quotestagram #successquotes #wordsofwisdom #inspirat… https://t.co/G6U4Z1MiOU,False,False,1157766935498694656
,RT wbcomdesigns: Have a healthy Sunday!,"RT wbcomdesigns: ✨ Have a healthy Sunday! ✨
https://t.co/FEzKFKbYQs
#motivationalquotes #motivation #inspiration #quoteoftheday  #lifequotes #quotestoliveby  #success #life #writersofinstagram #quotestagram #successquotes #wordsofwisdom #inspiration… https://t.co/4V4pUS2eaE",False,False,1157766924639592448
,I am praying that you would eat to fuel your body and not to cover your pain! . . Join me in praying for one another! Leave your prayer requests.,"I am praying that you would eat to fuel your body and not to cover your pain! 🙏🏾
.
.
Join me in praying for one another! Leave your prayer requests below.🙌🏾✨
.
.
#MyPrayerForYouToday #TuesdayTruth #DeVonFranklin #Prayer #motivation #inspiration https://t.co/7EpERyKP2P",False,True,1156248633282584577
,Have a healthy Sunday!,"✨ Have a healthy Sunday! ✨
https://t.co/fOpsc0CASv
#motivationalquotes #motivation #inspiration #quoteoftheday  #lifequotes #quotestoliveby  #success #life #writersofinstagram #quotestagram #successquotes #wordsofwisdom #inspirational  #inspire #pos… https://t.co/4SRzl5AMH7",False,False,1157766684742225922
,"""The fear of the Lord is the beginning of wisdom, and knowledge of the Holy One is understanding."" Proverbs 9:10 |","“The fear of the Lord is the beginning of wisdom, and knowledge of the Holy One is understanding.” #Proverbs 9:10 |  #awe #wisdom #holiness #understanding #inspiration #motivation #saturday https://t.co/Z7eHEfGoMk",False,True,1157766594090741760
,"""If you can't feed a hundred people, then just feed one.""","""If you can't feed a hundred people, then just feed one."" #quote #quotes #inspiration #motivation #true #quoteoftheday",True,False,1157766556941578240
,Have a healthy !,"✨ Have a healthy ! ✨
https://t.co/yirTNdBl0x
#motivationalquotes #motivation #inspiration #quoteoftheday  #lifequotes #quotestoliveby  #success #life #writersofinstagram #quotestagram #successquotes #wordsofwisdom #inspirational  #inspire #positivevibes https://t.co/Pdf9CXBYIc",False,True,1157765648250015744
,Have a healthy Sunday!,"✨ Have a healthy Sunday! ✨
https://t.co/M4PzNMAq4a
#motivationalquotes #motivation #inspiration #quoteoftheday  #lifequotes #quotestoliveby  #success #life #writersofinstagram #quotestagram #successquotes #wordsofwisdom #inspirational  #inspire #positivevibes https://t.co/K6aZsJuuYy",False,True,1157765647679610880
,Discovering Values That IMPROVE Your Personal Life.,"Discovering Values That IMPROVE Your Personal Life.
https://t.co/tdJV0Zetdu

#motivation #inspiration #success #mindset",False,True,1157765594365792257
,Stay the same or pursue & achieve change. Which will make you better?,"Stay the same or pursue &amp; achieve change. Which will make you better?
💫
#changeandgrow #improveyourself #challenge #planandexecute #selfcare #inspiration #motivation #empowerment #lifecoach #transformationcoach… https://t.co/LpMdqGHaI2",False,False,1157765547129561088
,@JohnStamos.,@JohnStamos #Motivation #Courage #Strength #Discipline #Inspiration #Talent #MyHeroForever❤️ https://t.co/WmS2pE7xUi,False,True,1157765363934912512
,Bob Woodward – Watergate provides a model case Free Quotes,Bob Woodward – Watergate provides a model case… https://t.co/O5Zs3Q09cf 👈🏼More Free Quotes 😀 #quoteoftheday #inspiration #motivation https://t.co/kxnQTt67Vy,False,False,1157765242257985536
,Wha are you projecting????,"Wha are you projecting????
https://t.co/IYDvnZM7RK
#subscribe #youtuber #motivation #Inspiration #happiness #subscribetomychannel",False,True,1157764646821957634
,50 seconds to change your perspective on life...,"50 seconds to change your perspective on life...
https://t.co/cIocXIbJFD
#subscribe #youtuber #motivation #Inspiration #happiness #subscribetomychannel",False,True,1157764534209093632
,5 words when things get bad....,"5 words when things get bad....

https://t.co/6caVM8Szvo

#subscribe #youtuber #motivation #Inspiration #happiness #subscribetomychannel",False,True,1157764388096339969
,1 simple way to become the best version of yourself!,"1 simple way to become the best version of yourself!
https://t.co/zC65s9Xi7n
#subscribe #youtuber #motivation #Inspiration #happiness #subscribetomychannel",False,True,1157764227966177280
,Clear your mind Connect with nature Raise your vibration. Then come back and spread the positive energy.,"Clear your mind 🧠 Connect with nature 🌳 Raise your vibration. Then come back and spread the positive energy 👊
#nature #PositiveVibes #positiveenergy #motivation #Inspiration #beyou #happiness https://t.co/rhnpSSu0vK",False,True,1157758839942336512
,Remember... YOU MATTER IN THIS WORLD. Dont let anyone tell you anything different.,"Remember... YOU MATTER IN THIS WORLD. 
Dont let anyone tell you anything different.
#PositiveVibes #positiveenergy #YouMatter #motivation #Inspiration #happinesshomie #happiness https://t.co/aWwr14jWxQ",False,True,1157758207885889536
,Reposting @studentcompanion: Have a wonderful Day.,"Reposting @studentcompanion:
Have a wonderful Day

#personaldevelopment #motivation #personalgrowth #success #mindset #inspiration #leadership #goals #lifecoach #entrepreneur #love #coaching #business #growth #mindfulness #happiness #selflove #meditation #entrepreneurship https://t.co/IXhHVjtjpc",False,True,1157762598248570887
,Take your gift and use it to the fullest!,"Take your gift and use it to the fullest! 
#smart #business #motivation #inspiration https://t.co/FcPpuA1mHq",True,True,1154756781039656960
,@WarrenBuffett.,@WarrenBuffett #quote #quotes #inspiration #success #motivation #startup #mindset #business #change #JoyTrain #ThinkBIGSundayWithMarsha #leadership #HappyRevolution https://t.co/Qh7481UJTf,False,False,1152976170465579008
,"Every move you make, make it a move for.","Every move you make, make it a move for #betterment 
#TamB #MsTamB #original #5star #motivation #inspiration #poems #poetic #chic #poetry #mommypreneur #writer #writercommunity #determination #bbe #plussizebeauty… https://t.co/Hgwxw1Scjw",False,True,1157760868437901312
,3 Reasons Why Entrepreneurship Is the Greatest.,"3 Reasons Why Entrepreneurship Is the Greatest
https://t.co/V6SsHh22bf

#tech #trending #Business #Husseiny #entrepreneur #Garyvee #marketing #job #quote #win #Motivation #seo #inspiration #news #success #socialmedia #startup #blockchain #leadership
@marshawright",False,False,1157760300994764801
,"""Doing what's right isn't the problem. It is knowing what's right "". Lydon B. Johson.","""Doing what's right isn't the problem. It is knowing what's right "". Lydon B. Johson. 

#meditation #mindfulness #mindflow #mindflowdaily #SaturdayMorning #motivation #positivity #inspiration #calm #quote #dailyquote #SaturdayMotivation #SaturdayThoughts https://t.co/rbDftIeivL",True,True,1157700181074296833
,The Advice Successful People WON& 39;T Give You | A Gar...,The Advice Successful People WON&amp;#39;T Give You | A Gar... https://t.co/4cMZP2rgne #motivation #inspiration #success https://t.co/HSJEHrhvOC,False,True,1157760512412803077
,"""Nobody can hurt me without my permission.""","""Nobody can hurt me without my permission."" #quote #quotes #inspiration #motivation #true #quoteoftheday",False,False,1157759014840594432
,"RT DailyHadiths: Messenger of Allah (ﷺ) said, ""He who performs the Fajr (dawn) prayer comes under the Protection of Allah."" [Muslim]","RT DailyHadiths: Messenger of Allah (ﷺ) said, ""He who performs the Fajr (dawn) prayer comes under the Protection of Allah.""

[Muslim] #Truth #Past #Present #Future #Motivation #Inspiration #Encouragement #QuoteOfTheDay #Quote #Wisdom #success #goodness #simple #openminds. #s…",False,True,1157430028042481664
,Pose like an Egyptian...,"Pose like an Egyptian...
https://t.co/fsWKLDhc9Z⠀⠀
#quotes #inspiration #motivation #meditation #yoga #love #spirituality #giftideas #suitablegifts  #grateful #miracles #affirmation #loa #lawofattraction #soul #spirit #meditate #peace #energy #reiki #healing #chakras #auras https://t.co/aT5qyNEikT",False,True,1157758152034705408
,"You can talk about what you're going to do, or you can do what you're talking about.","You can talk about what you're going to do, or you can do what you're talking about.

#startup #hustle #inspiration #mindset #motivation #EMPATH",True,True,1157758091661889536
